time,latitude,longitude,depth,mag,country,
7/19/1985 4:00:08 AM,49.8011,78.0686,0.001,20,Russia,0.1
7/20/1985 12:53:17 AM,49.943,78.783,0.001,150,Russia,0.1
7/25/1985 3:11:09 AM,49.836,77.998,0.001,80,Russia,0.1
2/26/1987 4:58:24 AM,49.844,78.088,0.001,20,Russia,0.1
03/12/1987 01:57:20,49.929,78.824,0.001,40,Russia,0.1
04/03/1987 00:00:00,50,78,0.001,60,Russia,0.1
04/03/1987 01:17:10,49.91,78.786,0.001,150,Russia,0.1
4/17/1987 1:03:07 AM,49.874,78.663,0.001,190,Russia,0.1
05/06/1987 04:02:08,49.777,77.984,0.001,20,Russia,0.1
06/06/1987 02:37:09,49.837,78.065,0.001,20,Russia,0.1
6/20/1987 12:53:07 AM,49.927,78.74,0.001,170,Russia,0.1
7/17/1987 1:17:09 AM,49.769,78.035,0.001,150,Russia,0.1
08/02/1987 00:58:09,49.877,78.873,0.001,320,Russia,0.1
08/02/1987 02:00:00,73.326,54.602,0.001,230,Russia,0.1
9/18/1987 2:32:10 AM,49.976,78.024,0.001,40,Russia,0.1
10/16/1987 6:06:07 AM,49.802,78.14,0.001,20,Russia,0.1
11/15/1987 3:31:09 AM,49.881,78.753,0.001,170,Russia,0.1
12/13/1987 3:21:07 AM,49.957,78.792,0.001,170,Russia,0.1
12/20/1987 2:55:09 AM,49.774,77.975,0.001,20,Russia,0.1
12/27/1987 3:05:07 AM,49.867,78.718,0.001,170,Russia,0.1
02/06/1988 04:19:09,49.787,77.975,0.001,20,Russia,0.1
2/13/1988 3:05:08 AM,49.932,78.878,0.001,170,Russia,0.1
04/03/1988 01:33:08,49.909,78.918,0.001,150,Russia,0.1
4/22/1988 9:30:09 AM,49.824,78.102,0.001,20,Russia,0.1
05/04/1988 00:57:09,49.931,78.741,0.001,150,Russia,0.1
05/07/1988 22:49:58,73.314,54.553,0.001,190,Russia,0.1
6/14/1988 2:27:09 AM,50.034,78.964,0.001,20,Russia,0.1
9/14/1988 4:00:00 AM,49.8788,78.8225,0.001,150,Russia,0.1
10/18/1988 3:40:09 AM,49.802,78.002,0.001,20,Russia,0.1
11/12/1988 03:30:06,50.048,78.96,0.001,20,Russia,0.1
11/23/1988 3:57:09 AM,49.765,78.029,0.001,40,Russia,0.1
12/04/1988 05:19:53,73.366,55.001,0.001,210,Russia,0.1
12/17/1988 4:18:09 AM,49.879,78.924,0.001,170,Russia,0.1
12/28/1988 5:28:10 AM,49.8011,78.0686,0.001,40,Russia,0.1
1/22/1989 3:57:09 AM,49.934,78.815,0.001,170,Russia,0.1
02/12/1989 04:15:09,49.911,78.704,0.001,150,Russia,0.1
2/17/1989 4:01:09 AM,49.849,78.064,0.001,20,Russia,0.1
07/08/1989 03:47:00,49.869,78.775,0.001,150,Russia,0.1
09/02/1989 04:17:00,50.019,78.998,0.001,40,Russia,0.1
10/04/1989 11:30:00,49.751,78.005,0.001,20,Russia,0.1
10/19/1989 9:50:00 AM,49.927,78.927,0.001,190,Russia,0.1
10/24/1990 2:57:59 PM,73.331,54.757,0.001,230,Russia,0.1
6/17/1967 12:19:08 AM,40.744,89.775,0.001,3300,China,0.1
9/22/1969 4:14:59 PM,41.376,88.318,0.001,19.2,China,0.1
9/29/1969 8:40:12 AM,40.722,89.515,0.001,3000,China,0.1
10/14/1970 7:29:57 AM,40.52,89.779,0.001,3400,China,0.1
6/27/1973 3:59:46 AM,40.7985,89.8091,0.001,3000,China,0.1
6/17/1974 5:59:53 AM,40.518,89.619,0.001,1000,China,0.1
10/27/1975 12:59:58 AM,41.375,88.326,0.001,2.5,China,0.1
10/17/1976 4:59:59 AM,41.708,88.37,0.001,2.6,China,0.1
11/17/1976 6:00:13 AM,40.696,89.627,0.001,4000,China,0.1
10/14/1978 12:59:58 AM,41.523,88.722,0.001,3.4,China,0.1
10/16/1980 4:30:30 AM,40.719,89.651,0.001,1000,China,0.1
05/04/1983 04:59:58,41.679,88.368,0.001,1,China,0.1
12/19/1984 5:59:58 AM,41.737,88.425,0.001,1.3,China,0.1
06/05/1987 04:59:58,41.518,88.713,0.001,250,China,0.1
9/29/1988 6:59:58 AM,41.768,88.38,0.001,2.5,China,0.1
5/26/1990 7:59:58 AM,41.569,88.701,0.001,11.5,China,0.1
8/16/1990 4:59:58 AM,41.514,88.739,0.001,189,China,0.1
5/21/1992 4:59:58 AM,41.513,88.774,0.001,650,China,0.1
9/25/1992 7:59:59 AM,41.716,88.336,0.001,8,China,0.1
2/28/1954 6:45:00 PM,11.6908,165.2736,0.001,15000,USA,0.1
3/26/1954 6:30:00 PM,11.6908,165.273,0.001,11000,USA,0.1
04/06/1954 18:20:00,11.4967,165.3675,0.001,110,USA,0.1
4/25/1954 6:10:01 PM,11.6664,165.3872,0.001,6900,USA,0.1
05/04/1954 18:10:00,11.6656,165.3869,0.001,13500,USA,0.1
5/13/1954 6:20:00 PM,11.6705,162.1964,0.001,1690,USA,0.1
05/04/1956 18:25:30,11.5578,162.355,0.001,40,USA,0.1
5/27/1956 5:56:00 PM,11.4967,165.3692,0.001,3500,USA,0.1
06/06/1956 00:55:30,11.6764,162.2222,0.001,13.7,USA,0.1
06/11/1956 18:26:00,11.6,165.4514,0.001,365,USA,0.1
6/25/1956 6:06:00 PM,11.6028,165.4514,0.001,1100,USA,0.1
07/08/1956 18:06:00,11.6714,162.2003,0.001,1850,USA,0.1
07/10/1956 17:56:00,11.6633,165.3872,0.001,4500,USA,0.1
7/20/1956 5:46:00 PM,11.6739,165.3394,0.001,5000,USA,0.1
7/21/1956 6:16:00 PM,11.6719,162.3692,0.001,250,USA,0.1
08/10/1957 00:59:55,37.1939,-116.0333,0.001,0,USA,0.1
09/06/1957 20:05:01,37,-116,0.001,0.3,USA,0.1
05/05/1958 18:15:00,11.5564,162.3542,0.001,18,USA,0.1
05/11/1958 17:50:00,11.6908,165.2736,0.001,1360,USA,0.1
05/11/1958 18:15:00,11.5411,162.3506,0.001,81,USA,0.1
05/12/1958 18:30:00,11.675,162.2056,0.001,1370,USA,0.1
5/20/1958 6:30:00 PM,11.5439,162.3561,0.001,5.9,USA,0.1
5/21/1958 9:20:00 PM,11.4961,165.3708,0.001,25.1,USA,0.1
5/26/1958 2:00:00 AM,11.6603,162.2253,0.001,330,USA,0.1
5/26/1958 6:00:00 PM,11.5428,162.3539,0.001,57,USA,0.1
5/30/1958 2:15:00 AM,11.6633,162.23,0.001,11.6,USA,0.1
5/31/1958 3:00:00 AM,11.6908,165.2736,0.001,92,USA,0.1
06/02/1958 18:45:00,11.5411,162.3517,0.001,15,USA,0.1
06/10/1958 17:30:00,11.6872,165.415,0.001,213,USA,0.1
6/14/1958 5:30:00 PM,11.6908,165.2733,0.001,319,USA,0.1
6/14/1958 6:30:00 PM,11.6603,162.2253,0.001,1450,USA,0.1
6/18/1958 3:00:00 AM,11.5442,162.3564,0.001,11,USA,0.1
6/27/1958 5:30:00 PM,11.6872,165.415,0.001,412,USA,0.1
6/27/1958 6:30:00 PM,11.6633,162.23,0.001,880,USA,0.1
6/28/1958 7:30:00 PM,11.6078,162.1078,0.001,8900,USA,0.1
6/29/1958 12:00:00 AM,11.4961,162.3708,0.001,14,USA,0.1
07/01/1958 18:30:00,11.5442,162.3564,0.001,5.2,USA,0.1
07/02/1958 17:30:00,11.6908,165.2736,0.001,220,USA,0.1
07/05/1958 18:30:00,11.6633,162.23,0.001,397,USA,0.1
07/12/1958 03:30:00,11.6881,165.2644,0.001,9300,USA,0.1
7/22/1958 4:20:00 AM,11.4961,165.3708,0.001,65,USA,0.1
7/22/1958 8:30:00 PM,11.6633,162.23,0.001,202,USA,0.1
7/26/1958 8:30:00 PM,11.6561,162.2197,0.001,2000,USA,0.1
9/28/1958 12:00:00 AM,37.1931,-116.2006,0.001,0.013,USA,0.1
10/17/1958 11:00:00 PM,37.1225,-116.0347,0.001,0.024,USA,0.1
10/24/1958 4:01:00 PM,37.1233,-116.0378,0.001,0.0017,USA,0.1
