latitude,longitude,mag
-62.90,-62.29,4.50
15.00,146.45,4.60
-38.87,-72.16,4.20
-29.49,-176.88,4.50
32.32,-115.33,2.98
38.73,-112.11,2.98
18.78,-67.48,3.37
-57.98,-8.16,5.20
40.31,-124.61,2.97
-29.26,-177.02,4.90
-45.13,95.75,4.90
-29.17,-176.87,4.50
-8.07,68.35,4.60
43.81,-105.29,3.50
-29.50,-176.87,5.00
3.12,98.35,4.10
-29.11,-176.72,5.00
58.48,-137.18,2.90
-22.83,172.20,4.40
17.84,145.51,4.00
58.48,-137.21,2.60
58.50,-137.14,3.10
58.45,-137.21,2.70
18.62,-68.93,4.02
38.81,-122.74,2.53
-3.09,-80.73,4.70
-4.60,125.27,4.30
58.48,-137.17,2.50
-37.83,179.78,4.30
27.19,88.94,5.20
-19.29,-177.30,4.30
-17.76,-178.45,4.30
70.90,-135.06,2.80
51.45,-178.56,3.20
51.54,-178.40,3.10
58.48,-137.15,2.80
54.81,163.36,4.90
20.53,145.22,4.30
-6.34,147.65,4.20
-36.15,-73.43,4.20
33.94,-118.33,4.00
39.55,54.75,4.70
-15.18,167.86,4.30
65.02,-138.65,2.60
33.94,-118.33,3.03
44.49,-115.23,2.70
19.05,-68.12,3.50
-17.79,-178.05,4.20
31.68,-104.39,2.50
-56.98,-25.04,4.60
64.90,-173.14,2.60
-17.60,179.19,4.60
-37.46,179.63,6.10
18.33,-67.61,3.16
-6.17,156.01,4.20
-43.61,172.70,2.70
-9.04,67.71,4.60
3.72,126.85,4.60
40.19,19.83,4.30
-21.25,-179.09,4.10
61.67,-151.38,3.00
1.07,121.69,4.10
-7.20,129.08,4.40
36.90,22.26,4.30
53.93,-163.05,2.90
-21.85,170.80,5.40
33.39,140.57,4.60
56.19,-149.92,3.30
17.89,-66.91,2.52
15.23,145.55,3.80
43.73,-105.44,2.50
56.27,-149.88,3.00
34.63,137.60,4.50
33.97,-116.98,3.29
-37.57,-179.90,4.40
40.37,-127.18,2.80
-37.42,-179.93,4.60
43.84,-105.23,3.30
36.77,75.73,4.20
17.95,-66.98,2.72
-13.92,170.57,4.50
-0.36,122.13,4.30
44.34,-115.20,2.50
24.05,-108.66,5.40
-29.61,-176.77,4.30
43.49,144.09,4.40
58.30,-154.28,2.50
-30.38,-178.03,5.10
63.19,-143.52,3.80
7.20,-34.19,4.80
51.86,-169.45,3.60
-7.10,129.86,4.20
-40.82,-16.77,4.50
-40.83,-16.77,5.00
-25.69,179.65,4.60
14.59,108.27,4.40
-29.23,-176.96,4.40
23.87,-108.93,4.30
-8.91,110.18,4.30
-19.95,-177.06,4.10
17.97,-66.84,2.60
6.87,126.81,4.50
54.50,-164.38,2.50
34.08,26.17,4.20
0.66,-25.40,5.00
13.77,144.69,4.30
54.47,-159.71,3.30
52.39,-169.66,2.50
44.54,-115.25,2.70
-15.93,167.98,4.20
-29.96,-177.43,4.60
35.95,69.77,4.50
-12.10,167.82,4.30
38.01,72.58,4.30
-28.98,-71.78,4.40
53.05,-170.30,3.40
17.88,-66.86,3.09
-19.82,14.66,5.40
-29.80,-176.73,4.90
-42.53,-82.08,5.20
2.29,97.80,4.60
51.99,-174.89,3.70
-56.89,-25.15,4.40
-32.14,-69.98,4.40
19.24,-155.51,4.27
19.25,-155.51,3.90
59.05,-152.26,3.10
-8.79,67.63,5.60
39.68,22.22,4.40
43.68,-105.39,3.00
-5.13,128.16,5.90
62.02,-151.56,2.50
31.65,-104.46,3.00
15.40,-96.44,4.50
54.00,-163.94,2.80
-3.40,-12.14,4.90
-17.63,-178.48,4.40
22.53,141.94,4.40
51.48,-174.05,2.90
18.14,145.63,3.70
-29.90,-177.64,4.40
18.64,-65.87,2.88
38.93,142.12,4.60
-8.89,122.37,4.10
-30.04,-177.39,4.40
-57.85,-7.61,4.90
19.39,-155.24,2.75
52.75,-168.25,3.40
63.58,-150.77,2.80
-32.73,-178.55,4.60
-6.05,151.76,4.40
19.06,-67.24,3.24
53.91,-163.85,2.70
36.80,-121.53,2.75
56.40,-157.88,2.50
17.90,-66.86,2.54
51.61,-175.16,3.30
35.21,22.73,4.80
54.41,-159.81,3.00
-28.51,74.03,4.40
54.19,-159.84,3.00
1.15,98.66,4.40
-23.75,-179.56,4.40
1.49,127.18,4.30
54.34,-159.71,4.00
52.00,-178.73,3.00
-28.65,-176.55,4.90
-58.01,-7.84,6.60
17.91,-66.86,2.95
-31.82,-71.45,4.40
59.33,-30.63,4.40
17.91,-66.86,3.39
17.93,-66.85,2.65
59.45,-30.54,4.50
7.46,-76.94,5.00
48.78,154.64,4.30
59.63,-151.63,2.50
59.71,-153.09,2.90
58.63,-154.09,2.50
17.99,-66.87,3.11
35.75,-121.24,2.59
38.18,-117.87,4.30
-18.68,-178.67,4.40
-28.45,-67.70,4.40
53.97,-164.76,2.70
38.19,-117.89,3.90
-6.68,155.11,4.40
51.74,-176.53,2.90
-16.90,-172.43,4.60
37.68,141.98,4.20
-21.78,-179.32,4.60
18.96,-67.78,3.40
19.24,-155.46,2.50
61.14,-152.02,2.80
47.41,151.70,4.10
-40.38,-92.32,4.20
31.74,51.20,4.10
32.10,-102.11,2.50
27.02,140.43,4.20
3.31,127.47,4.40
19.19,-64.97,3.56
60.38,-150.61,2.50
32.11,-102.10,2.90
53.60,-167.88,3.00
-22.64,172.99,4.70
18.01,-66.82,2.72
40.29,-124.68,2.52
53.95,-164.36,2.70
34.48,87.60,4.30
52.57,-31.99,4.60
40.30,-124.60,4.36
51.39,-177.49,2.70
35.65,89.40,4.70
0.40,121.49,4.20
-31.45,-178.11,4.20
-29.98,-177.00,4.50
56.07,-149.32,3.10
-37.68,179.74,4.60
21.08,146.25,4.30
38.16,-117.94,2.50
34.37,-97.44,2.70
51.82,178.60,3.80
54.48,-160.71,2.70
-29.68,-176.97,4.80
18.54,-68.83,3.72
-34.70,-70.98,4.40
39.24,-120.10,2.62
-16.22,168.15,4.60
-20.94,-69.29,4.20
17.95,-66.82,3.07
61.87,-149.48,2.50
-28.60,-177.50,4.20
-30.23,-176.94,4.50
60.18,-151.94,3.00
63.24,-151.14,2.90
63.24,-151.10,2.70
44.80,-106.04,3.10
31.69,-104.40,2.60
-7.16,129.42,4.40
19.28,145.41,4.30
-19.11,-177.50,4.20
-30.02,-177.47,5.60
-59.58,-26.24,5.10
33.41,141.28,4.30
32.82,-116.08,2.88
12.19,144.04,4.40
31.68,-104.39,3.90
40.91,79.09,4.60
-20.48,-176.93,4.40
18.61,145.58,4.20
54.37,-159.89,2.70
-7.88,67.63,4.60
19.20,-155.55,3.23
-29.99,-177.42,4.60
63.36,-147.72,3.20
29.15,142.50,4.50
55.08,-157.97,2.60
36.71,70.99,4.20
17.91,-66.85,3.01
18.83,-67.72,3.08
54.31,-159.86,2.60
-29.38,-176.83,4.40
-29.19,-176.70,4.50
40.45,-124.56,2.82
32.38,-115.21,2.56
-21.80,-179.38,6.00
82.32,25.23,4.30
36.41,7.19,4.80
44.37,-115.18,2.70
1.78,127.18,4.60
51.50,-176.45,2.80
-29.89,-177.08,4.40
33.98,-118.21,2.95
36.24,26.51,4.70
37.51,70.40,4.40
19.19,-155.48,2.54
-29.71,-176.83,4.80
34.41,-97.57,2.69
19.40,-155.62,3.12
-13.96,-72.63,4.20
3.60,126.71,5.40
-29.96,-177.68,6.40
42.32,144.29,4.20
19.37,-154.98,2.52
-0.07,122.86,4.40
-5.91,148.12,4.70
56.52,-158.12,2.60
-29.36,-176.88,4.50
31.67,-104.35,2.70
32.59,-93.97,3.00
-30.05,-177.69,4.50
40.47,-122.04,3.00
-29.29,-71.33,4.30
17.96,-67.31,2.63
22.29,144.17,4.60
-8.66,113.58,4.40
41.52,142.04,4.80
-1.10,98.91,4.40
-20.89,-173.87,4.50
22.77,141.78,4.40
17.95,-66.96,2.54
45.66,143.34,4.20
12.09,143.80,4.90
61.49,-149.92,2.60
29.18,-97.61,2.60
-62.33,-58.33,4.20
-19.69,-68.96,4.70
-7.34,156.10,4.70
-5.93,131.64,4.70
29.75,-113.92,4.80
-5.95,142.03,4.40
0.40,123.58,4.10
54.47,-159.97,3.00
33.14,139.22,4.30
-23.07,172.21,4.70
11.68,144.12,4.30
11.99,143.85,5.10
-9.63,158.90,4.60
33.13,47.11,4.30
38.18,-117.90,3.70
43.63,-105.35,3.30
31.67,-104.39,2.70
14.50,56.24,4.20
14.42,56.23,4.70
57.38,-137.56,2.60
14.50,56.26,5.10
-26.19,178.41,4.50
32.37,-115.24,3.05
39.14,71.36,4.40
38.18,-117.86,2.50
-18.35,-177.57,4.60
-18.24,-172.83,4.90
-31.66,-178.67,4.60
-36.73,-71.01,4.50
43.95,-105.37,3.00
31.66,-104.36,3.00
36.80,-121.52,3.28
53.26,-164.24,2.80
-16.91,-176.85,4.30
-5.80,142.03,4.20
54.69,-159.76,2.80
36.54,70.87,4.10
41.35,-123.86,2.83
-23.64,179.33,4.10
6.77,125.54,4.20
-16.88,66.98,4.70
-18.00,-178.02,4.40
60.00,-152.70,2.80
-7.08,154.91,4.10
6.16,125.21,4.20
18.05,145.34,4.10
21.39,146.18,4.40
63.21,-150.49,2.70
-6.60,-12.65,5.20
-29.44,-176.73,4.50
32.40,-115.25,3.01
40.46,-125.50,2.92
60.20,-152.72,2.60
53.50,-165.75,3.30
-7.26,-12.85,4.80
32.39,-115.25,4.75
-17.58,-178.69,4.00
62.99,-150.64,2.70
55.98,-158.31,3.00
-16.34,-72.32,4.30
-18.08,-177.99,4.30
-60.28,-47.29,5.20
-60.33,-47.28,5.00
-20.56,-67.17,4.60
54.80,-161.18,2.90
53.53,-165.44,2.80
-17.96,-177.76,4.20
59.73,-153.17,2.60
-5.62,145.58,4.30
-29.19,-176.30,5.10
-20.83,169.94,4.90
-2.98,129.63,4.20
59.34,-152.85,2.90
-17.61,167.53,4.70
19.17,-69.05,4.10
-28.56,-177.54,4.50
6.90,-73.05,4.40
55.41,-158.01,3.70
1.29,127.36,4.10
51.18,100.37,5.20
21.32,146.12,4.60
36.00,-120.89,2.50
19.48,-155.65,2.50
19.48,-155.65,2.58
38.17,-118.08,2.70
17.99,-66.82,2.57
19.48,-155.65,2.74
-35.38,-106.04,5.50
-28.19,-68.11,4.40
51.13,-178.95,3.10
51.33,-177.69,2.60
-6.42,130.03,4.50
-22.39,179.92,4.10
38.17,-118.08,2.80
-17.89,-176.21,4.00
38.83,-122.78,3.13
47.76,16.20,4.00
54.54,163.34,4.40
38.18,-118.07,2.60
-23.09,171.02,4.50
19.63,-155.46,3.33
6.38,93.47,4.90
38.17,-118.07,4.40
40.37,-125.18,4.69
54.45,-159.74,2.70
54.61,-159.60,3.50
-23.30,172.12,4.60
51.13,-175.00,2.90
51.17,-175.00,2.60
16.41,-48.82,4.80
21.45,146.30,4.60
-5.92,141.97,4.80
51.11,-174.97,3.70
-2.05,127.26,4.20
-2.08,127.29,4.10
-2.04,127.39,4.20
-2.08,127.30,4.40
16.47,-95.70,4.00
36.23,141.94,4.60
53.59,-166.31,2.80
52.78,-170.05,3.30
-15.43,-179.28,4.40
-53.78,140.52,5.00
61.62,-147.64,2.60
42.47,16.05,4.30
51.47,-176.51,3.90
55.62,-152.50,3.00
18.02,-65.54,3.25
37.37,-121.75,2.60
18.17,-67.50,2.76
6.80,92.14,4.50
-7.61,128.27,4.50
43.65,-28.84,4.40
54.72,-156.66,2.80
53.02,-161.80,3.10
19.21,-155.44,2.64
18.03,-65.53,3.66
-53.46,6.39,4.50
59.70,-152.54,2.50
72.30,-133.09,5.20
52.65,-176.08,4.30
-29.28,-176.72,4.70
51.35,-179.76,3.90
54.42,-164.93,2.60
8.39,-82.87,4.50
44.35,-115.14,2.60
13.55,124.99,4.40
2.85,89.77,4.20
10.24,-85.82,4.70
21.27,146.21,4.60
-6.03,141.66,4.20
21.42,146.09,5.10
21.32,146.08,5.20
54.72,163.09,4.80
38.34,-113.09,2.98
21.26,146.24,4.90
28.44,-105.22,3.80
-18.29,-177.96,4.30
34.35,87.69,5.50
-7.06,155.12,4.70
-18.19,-177.91,4.40
-6.15,152.68,4.60
15.28,-91.78,4.40
-5.32,154.54,4.50
-17.90,167.89,4.50
16.09,-91.55,4.50
56.12,-149.75,3.00
60.19,-153.40,2.50
38.15,-117.97,3.70
-4.64,138.53,4.20
63.26,-151.10,3.40
10.93,91.78,4.60
1.22,126.76,4.40
-7.02,156.11,5.30
-28.96,-175.65,4.40
13.87,-58.48,5.20
-30.52,-179.15,4.20
-4.55,102.63,5.20
-23.32,-174.72,4.60
-37.59,179.85,4.40
5.22,-72.88,4.40
31.73,-104.56,2.50
31.02,140.90,4.40
14.32,-89.74,4.60
18.88,-64.59,3.73
38.34,-113.10,3.23
61.23,-146.37,3.80
-27.20,-178.16,4.60
13.52,57.05,4.50
57.38,-154.94,2.80
-27.78,-178.48,4.70
-27.59,-178.18,4.60
-44.75,-80.70,4.60
-6.38,129.53,4.40
62.77,-149.67,3.20
-26.75,179.77,4.70
43.70,-28.81,5.90
-28.61,-177.52,4.50
-28.11,-178.34,4.20
-1.28,140.79,4.30
-20.05,-178.44,4.30
-24.07,-66.98,4.30
43.75,-105.28,2.60
17.95,-66.84,3.02
43.87,-105.32,3.40
53.65,-164.82,3.10
54.77,162.27,4.60
16.91,147.61,4.60
18.01,-66.74,2.63
19.88,-155.47,2.88
-37.27,-179.71,4.30
-62.36,-58.51,4.90
53.96,-163.08,2.80
5.07,-72.87,4.60
-28.18,-177.82,4.50
-28.34,-177.24,4.60
63.21,-149.32,2.70
8.13,-102.95,4.70
-3.03,146.45,4.20
-15.39,-175.29,4.60
-5.97,141.15,4.70
19.20,-155.47,2.57
27.79,64.70,4.40
54.32,-161.57,3.20
-20.27,-70.28,4.00
53.49,-163.70,2.80
54.61,-159.81,2.50
42.06,142.56,4.40
65.89,-146.96,3.10
53.43,-163.64,4.30
-5.47,68.76,4.30
-15.35,-71.99,4.60
-7.36,155.50,4.50
52.76,-169.46,3.20
58.85,-154.80,2.50
24.61,122.77,4.90
10.16,141.72,4.40
-32.65,-178.11,4.20
54.41,-159.75,2.50
50.95,-179.22,3.10
-17.69,-178.80,4.10
52.78,-168.19,2.50
56.78,-149.32,3.00
-17.32,-70.06,4.30
51.15,-170.20,3.40
-23.48,172.53,4.50
-6.02,143.21,4.20
-15.60,-13.22,4.90
33.53,140.51,4.10
-4.08,153.79,4.30
51.45,-177.03,3.10
31.69,-104.19,2.50
17.94,-66.95,2.83
-23.36,-174.69,4.90
33.63,140.28,5.70
40.36,-125.32,4.09
-16.01,-174.88,4.00
-37.29,-179.94,4.00
53.83,-164.67,3.00
12.28,141.36,4.40
-25.01,179.59,4.40
29.12,141.09,4.20
-19.87,-69.91,4.40
43.76,-105.33,3.40
56.05,-149.91,3.10
62.93,-149.79,2.90
35.51,89.50,4.50
35.35,-97.94,2.50
54.70,-159.93,3.30
51.51,-175.20,2.60
-2.71,139.87,4.20
54.65,-156.69,3.30
42.45,16.07,4.40
42.45,16.05,5.50
52.79,-169.96,3.30
-37.89,179.76,4.40
56.18,-158.08,2.80
54.65,-156.68,2.90
51.78,-175.24,2.80
-29.62,-176.45,4.30
31.68,-104.39,3.00
58.56,-153.56,2.90
-21.36,171.23,4.90
19.15,-66.54,3.23
-1.91,99.44,4.60
31.66,-104.36,2.50
-37.09,-179.96,4.20
1.50,127.12,5.20
-30.03,-177.36,4.60
-61.59,-55.03,4.30
-10.93,113.69,4.30
16.97,-67.85,2.50
36.62,-121.22,2.60
2.47,98.99,4.90
17.96,-66.77,2.61
32.64,-115.73,2.63
44.95,151.02,4.10
38.16,-117.89,2.90
71.38,-4.47,5.20
17.86,-65.94,2.82
-23.60,171.47,4.40
2.06,98.37,4.30
-7.06,129.44,4.50
31.72,-104.56,2.60
-37.33,179.87,4.50
-26.58,67.71,4.60
-37.75,179.93,4.20
53.21,-160.20,2.50
15.43,-61.03,4.10
52.75,-169.80,3.20
19.24,-66.53,3.30
-17.83,-176.78,4.20
-50.32,113.03,4.90
40.82,83.29,4.60
-50.16,112.64,5.10
7.99,126.30,4.40
-23.93,179.04,4.20
26.01,125.08,4.40
39.04,-123.08,2.77
39.04,-123.08,2.76
26.14,125.09,5.90
31.68,-104.38,3.30
-62.38,-161.20,5.50
-62.53,-161.63,5.70
52.85,-169.82,2.90
51.96,-170.67,3.60
61.89,-147.39,2.50
52.89,-169.87,3.50
55.92,162.78,4.30
-1.99,-77.48,4.40
-38.54,174.19,3.40
-19.47,-179.10,4.00
19.12,145.85,4.50
-50.28,112.30,4.50
27.63,92.67,5.00
36.37,70.64,4.00
54.54,-159.63,3.50
55.85,163.57,4.60
52.87,-170.01,3.50
25.94,-111.04,4.00
52.82,-169.83,3.70
19.20,-155.46,2.52
21.50,146.93,4.10
0.83,125.78,4.40
-23.61,171.55,4.30
53.03,-162.31,3.10
2.68,-59.61,4.80
19.85,121.60,4.40
-7.39,155.13,5.10
-37.15,179.96,4.30
43.31,-103.70,3.40
52.78,-169.91,4.80
19.22,-66.55,3.31
-5.02,153.33,4.20
-16.89,-178.48,4.40
54.28,-164.65,2.70
38.16,-117.84,3.50
16.73,-60.78,4.90
4.98,127.05,4.10
38.34,141.84,4.20
-1.99,139.61,4.70
-17.98,-178.29,4.40
-8.92,-74.52,4.20
51.93,-174.49,2.90
36.58,70.89,4.20
4.08,126.25,4.10
-29.25,-176.54,4.40
-32.13,-71.93,4.00
1.11,125.62,4.40
-1.99,139.24,4.50
-50.42,112.72,5.00
31.49,-115.69,2.60
-18.15,-177.94,4.50
32.73,-100.67,2.60
54.06,-162.89,2.60
20.92,144.54,4.40
-22.17,-174.31,4.50
28.17,104.85,4.20
29.94,142.05,4.40
54.99,-163.71,2.80
-50.28,112.74,4.30
52.67,172.01,3.80
54.66,-159.72,3.80
56.08,-161.40,2.50
53.56,-166.32,2.90
60.33,-140.17,2.90
-15.75,-71.53,4.40
48.43,-123.22,2.54
16.79,-60.73,5.80
56.82,-155.56,2.60
13.10,-90.34,4.90
55.92,162.78,4.40
42.03,142.80,4.20
39.09,-117.68,3.10
-8.61,106.42,4.30
43.42,-130.31,4.10
-37.77,176.27,4.40
35.43,91.19,4.30
-37.53,179.84,4.50
-28.33,-177.17,4.60
-22.52,-66.12,4.30
45.13,150.74,4.90
-19.93,-177.46,4.50
55.11,163.31,4.30
-7.40,128.74,4.20
17.94,-66.91,2.88
23.70,142.06,4.40
-3.44,129.81,4.40
-6.58,129.90,4.20
-14.86,167.53,4.50
18.10,-66.44,2.54
14.02,120.81,4.20
54.09,-159.51,2.90
35.72,-117.54,2.80
-28.73,-176.52,4.80
68.21,-135.39,2.60
-2.71,126.52,4.30
-25.09,-175.77,4.60
5.09,126.61,4.10
-17.20,-172.18,4.80
-38.76,175.86,4.10
-57.86,-7.10,4.40
-0.45,124.37,4.70
2.11,126.75,4.40
54.82,163.22,4.30
43.55,-129.44,4.00
55.66,-159.45,2.80
42.70,-111.77,3.20
17.96,-67.00,2.68
17.88,-66.88,2.79
54.92,163.27,4.10
-24.05,-179.61,4.00
-32.67,-178.25,4.60
38.17,-117.84,3.10
2.68,-84.30,4.20
-18.36,-174.44,4.60
-37.73,179.61,4.60
36.17,-117.61,2.66
-58.04,-24.29,4.40
13.30,-89.85,4.80
-28.29,-176.79,4.60
-17.93,-177.98,4.20
1.41,126.14,4.40
-22.96,171.63,5.20
10.52,-62.85,4.40
19.08,-64.66,3.62
19.19,-64.60,3.89
46.86,-112.37,3.10
-28.59,-70.65,4.10
17.88,-66.85,2.51
53.55,-163.48,2.70
5.74,-82.74,4.70
-26.09,178.43,5.50
-28.95,-176.64,5.10
19.17,-155.47,2.75
36.83,5.19,4.60
41.73,133.37,4.00
-30.38,-71.67,4.10
6.86,-72.98,4.40
17.97,-66.96,3.12
43.16,-29.11,4.70
17.71,94.17,4.30
15.34,146.18,3.90
-29.85,-177.20,4.40
36.87,-121.30,2.81
36.89,5.27,4.50
37.00,-121.46,3.22
44.29,-115.15,2.90
-1.03,-77.32,4.40
1.10,120.91,4.90
9.96,125.67,4.20
-37.73,179.77,4.30
-28.35,-71.52,4.30
48.67,-123.33,2.84
17.94,-66.93,2.67
18.14,-68.45,3.68
52.38,-168.12,3.00
19.24,-155.40,2.94
-0.13,124.69,4.20
47.52,-92.71,2.90
-50.39,112.82,4.40
39.25,-123.48,2.77
54.42,-159.98,2.80
-24.05,-67.10,3.90
39.24,-123.47,3.98
51.62,179.96,3.50
52.72,-170.60,2.90
-20.73,-173.57,4.70
-37.51,-179.42,4.30
10.03,126.04,4.40
-17.83,-77.04,4.50
41.79,81.16,4.30
4.05,-71.32,4.10
38.32,-113.08,2.62
12.77,-89.78,4.60
52.14,-164.98,3.00
-3.33,28.31,4.60
-29.83,-176.75,4.20
-21.96,-178.20,4.40
-7.37,-12.78,4.30
44.42,-115.21,2.80
31.66,-104.28,2.80
-11.09,-77.87,4.10
37.42,-121.67,2.50
-29.30,-176.63,4.50
-29.72,-176.84,4.40
56.34,-148.75,2.80
42.36,-126.42,2.70
40.63,-121.66,2.51
19.72,119.53,4.20
-8.23,123.07,4.40
29.50,132.15,4.80
52.26,-169.38,2.50
53.16,-170.55,2.80
31.68,-104.39,2.50
31.68,-104.39,3.10
-5.80,146.52,4.20
19.38,-154.94,3.00
5.18,94.40,4.40
55.42,-162.72,2.60
17.96,-66.84,2.67
-50.23,112.58,4.50
32.18,140.94,4.30
37.90,-118.55,2.79
2.70,-59.58,4.10
-20.07,-70.31,3.10
13.98,-92.48,4.90
35.65,-117.45,3.09
41.64,81.18,4.00
-29.81,-177.35,4.50
-28.20,-177.76,4.40
38.43,-122.26,2.81
41.82,81.16,5.30
1.34,125.71,4.90
-50.36,112.42,4.50
34.39,-97.43,2.65
54.61,-159.71,2.70
51.37,159.64,4.10
36.72,71.53,4.20
51.60,156.89,4.00
52.12,-30.10,4.40
43.78,-105.33,3.30
36.51,68.07,4.20
62.23,-151.09,2.50
-55.78,-30.56,4.30
31.68,-104.39,2.70
-7.02,129.76,4.00
31.68,-104.41,2.50
31.68,-104.41,2.60
17.99,-66.97,3.50
-30.21,-177.43,4.90
18.56,145.80,4.20
5.70,127.15,4.40
45.43,-117.56,2.67
-2.58,140.55,4.10
46.77,108.32,4.60
-18.84,168.08,4.30
79.55,3.68,5.40
36.74,-120.75,2.70
31.66,-104.37,2.80
1.02,127.06,4.20
31.66,-104.37,2.60
26.87,129.70,4.30
-2.05,139.39,4.80
-28.36,-177.36,4.60
-14.45,166.81,5.00
19.01,-66.58,3.08
33.76,48.53,4.30
54.86,-161.98,2.70
38.15,-118.23,2.80
31.61,-104.25,2.50
38.15,-118.01,2.70
-50.30,112.52,5.00
38.20,-117.76,2.80
-9.75,-78.56,4.60
-6.67,129.23,4.50
-20.33,-177.85,4.10
35.36,-97.93,2.60
65.38,-162.57,2.70
7.44,-71.93,4.40
-15.39,-173.42,4.60
0.21,125.88,4.50
-20.23,-177.93,4.50
31.67,-104.31,3.00
31.66,-104.29,3.10
-19.56,-173.48,4.80
54.48,163.51,4.20
-21.08,-177.91,4.10
32.65,-117.31,2.53
40.09,21.00,4.40
-11.89,166.76,4.10
35.97,-120.52,2.72
-28.52,-176.42,4.60
38.75,-122.71,2.72
50.37,155.10,4.80
-22.20,-176.63,4.30
-18.26,-178.13,4.40
-29.49,-177.20,4.60
-18.30,-178.13,4.50
51.31,-173.90,2.70
54.21,-159.74,2.90
54.52,-160.09,3.90
-38.03,176.65,4.90
27.71,-111.72,4.10
51.38,-177.50,3.00
59.84,-153.37,4.20
-27.59,-178.30,5.00
31.97,92.91,5.00
-27.68,-178.14,4.30
-18.81,-178.62,4.40
2.59,128.62,4.40
28.29,93.78,4.60
2.95,128.20,4.20
31.51,84.83,4.50
-35.72,179.48,4.50
-37.74,179.69,4.80
-6.60,103.99,4.30
-28.33,-176.75,4.60
-34.13,-71.15,4.40
53.33,-165.72,2.80
54.95,163.12,4.20
31.68,-104.41,2.50
54.48,-159.68,3.00
-17.90,-175.34,4.30
62.53,-150.82,2.80
-18.94,169.39,4.60
6.38,125.78,4.40
67.35,-157.17,2.60
52.71,-162.90,2.80
51.16,-172.26,2.90
14.01,-92.62,4.20
-4.52,154.57,4.10
53.36,-165.74,3.00
-28.66,-176.45,4.80
-21.31,-67.27,4.40
-22.81,69.17,4.70
14.08,-92.67,4.60
-24.27,-67.16,4.30
31.73,-104.59,2.90
-22.93,-66.51,4.50
54.41,-159.47,2.50
-20.47,-69.69,3.60
19.48,-155.43,2.60
4.05,-71.27,4.40
15.36,-92.68,4.00
3.80,124.82,4.20
3.92,-71.36,5.00
44.55,-129.17,4.20
31.68,-104.40,3.90
55.24,-158.27,3.00
36.11,-98.03,3.25
56.24,-148.67,3.00
-9.35,159.18,4.50
0.53,126.25,4.60
-27.54,-176.20,4.20
54.90,-160.03,2.80
37.90,-118.55,3.08
56.73,118.53,4.10
-19.92,-176.43,4.50
-18.46,-178.37,4.40
-28.20,-176.96,4.30
54.87,163.30,5.00
49.22,156.02,4.40
34.04,-117.25,2.65
-33.88,-178.59,4.10
31.65,-104.30,2.60
-12.01,166.61,4.30
39.77,22.09,4.30
6.78,-72.95,4.30
2.32,127.72,4.60
-28.63,-176.59,4.90
-23.83,-179.89,4.40
-6.41,128.87,4.40
-24.28,-179.88,4.50
-1.85,69.27,4.50
35.71,140.45,4.50
3.94,-71.35,4.40
65.90,-147.00,2.80
-10.18,161.08,4.50
-14.91,167.50,4.30
-18.36,-173.25,4.60
36.47,71.20,4.60
-19.49,-63.99,5.30
-18.80,-178.13,4.10
60.38,-153.15,2.50
-37.61,-179.91,4.40
26.62,92.51,4.20
1.11,99.85,4.00
-22.83,172.14,4.50
35.77,-117.59,2.80
54.30,-153.47,3.20
51.72,-175.11,2.90
17.48,-66.53,3.41
-22.71,-67.06,4.60
-21.21,-67.22,4.70
-8.96,119.34,4.10
6.85,-72.95,4.30
38.72,-112.55,2.64
6.96,92.36,4.20
51.77,-179.88,3.10
55.97,-149.34,2.90
-12.16,166.94,4.50
44.30,-115.13,2.50
-0.14,-17.99,4.80
56.49,-149.09,2.90
-47.00,163.90,4.30
-37.81,-179.73,4.20
17.91,-66.91,2.63
-29.70,-176.41,4.40
14.06,-92.60,5.10
54.19,-158.92,2.90
64.84,-172.59,3.10
55.27,162.87,4.10
-28.78,-176.92,4.70
-20.17,-70.57,4.10
54.87,-159.34,2.60
-7.35,128.47,4.90
-1.17,137.12,4.20
6.05,-76.82,4.30
3.96,-71.41,4.90
35.22,27.51,4.70
34.04,-117.60,3.05
-4.79,133.92,4.30
37.60,141.90,4.70
69.42,-144.13,3.10
52.25,172.45,3.20
67.14,-158.40,3.00
31.68,-104.28,2.50
55.22,163.20,4.10
19.18,-155.45,2.65
35.36,-97.93,2.56
17.89,-66.85,2.83
16.83,145.69,5.20
-30.11,-177.03,4.60
39.59,143.53,4.20
-50.34,112.70,5.00
-18.01,172.86,4.50
53.95,-157.35,3.10
-29.76,-177.18,4.50
56.07,-149.43,3.40
54.69,163.23,4.50
37.46,-118.85,2.77
10.22,-62.63,4.30
2.50,31.19,4.20
-19.91,-177.13,4.20
-11.65,166.76,4.10
17.97,-66.96,3.03
-23.37,171.61,4.60
38.23,141.81,4.30
4.74,127.50,4.30
30.45,131.03,4.90
-22.90,171.97,4.30
-23.12,171.62,4.60
-23.12,171.69,5.50
54.49,-163.27,2.60
34.71,83.47,5.20
49.07,156.24,5.20
-22.54,172.08,4.40
-27.03,-107.22,4.90
63.46,-148.90,3.30
0.97,126.93,5.40
57.60,-142.84,2.80
60.93,-150.95,2.50
54.40,-159.74,2.60
52.66,172.30,3.70
-28.74,-176.98,4.50
-28.74,-176.63,4.40
-28.44,-176.81,4.50
-52.55,15.43,4.50
49.12,156.16,4.90
