time,latitude,longitude,depth,mag,country
5/22/1974 2:15:00 PM,37.06,-116.11,10,20,USA
06/06/1974 14:40:01,36.96,-116.02,10,20,USA
7/18/1974 2:00:01 PM,37.09,-116.05,10,40,USA
9/25/1974 2:00:01 PM,36.97,-116.02,10,20,USA
9/26/1974 12:00:00 AM,37,-116,10,20,USA
10/17/1974 12:00:00 AM,37,-116,10,20,USA
11/02/1974 00:00:00,37,-116,10,20,USA
11/26/1974 12:00:00 AM,37,-116,10,20,USA
12/16/1974 5:30:00 PM,36.88,-115.97,10,20,USA
02/06/1975 00:00:00,37,-116,10,20,USA
02/06/1975 00:00:00,37,-116,10,40,USA
2/19/1975 12:00:00 AM,37,-116,10,20,USA
06/11/1975 00:00:00,37,-116,10,20,USA
6/18/1975 12:00:00 AM,37,-116,10,20,USA
11/18/1975 3:30:00 PM,36.99,-116.04,10,20,USA
2/26/1976 2:50:03 PM,36.9,-115.99,10,20,USA
5/20/1976 5:30:03 PM,37.27,-116.33,10,20,USA
10/06/1976 00:00:00,37,-116,10,20,USA
11/10/1976 00:00:00,37,-116,10,20,USA
12/21/1976 12:00:00 AM,37,-116,10,20,USA
2/16/1977 5:53:00 PM,37,-116.07,10,40,USA
03/08/1977 00:00:00,37,-116,10,40,USA
06/02/1977 00:00:00,37,-116,10,20,USA
7/28/1977 2:07:00 PM,37.11,-116.08,10,20,USA
8/16/1977 2:41:01 PM,37.15,-116.06,10,20,USA
8/16/1977 3:49:00 PM,37.15,-116.06,10,40,USA
8/19/1977 5:32:00 PM,37.01,-115.96,10,20,USA
12/14/1977 3:00:03 PM,36.96,-116.04,10,20,USA
3/16/1978 3:00:00 PM,37.01,-116.1,10,20,USA
3/23/1978 12:00:00 AM,37,-116,10,20,USA
4/25/1978 12:00:00 AM,37,-116,10,20,USA
06/01/1978 17:00:01,37,-116.25,10,20,USA
07/07/1978 13:59:59,37.08,-116.04,10,20,USA
9/27/1978 12:00:00 AM,37,-116,10,40,USA
12/01/1978 17:07:30,37.01,-116.04,10,20,USA
05/11/1979 16:00:00,36.96,-116.01,10,20,USA
9/23/1982 12:00:00 AM,37,-116,10,20,USA
02/11/1983 16:00:00,37.0506,-116.0453,10,20,USA
2/17/1983 5:00:00 PM,37.1628,-116.0633,10,20,USA
3/26/1983 8:20:00 PM,37.3007,-116.46,10,150,USA
4/14/1983 7:05:00 PM,37.0728,-116.046,10,150,USA
05/05/1983 15:20:00,37.0123,-116.0892,10,20,USA
5/26/1983 12:00:00 AM,37,-116,10,20,USA
5/26/1983 3:00:00 PM,37.1029,-116.0057,10,20,USA
06/09/1983 17:10:00,37.1576,-116.0892,10,20,USA
08/03/1983 13:33:00,37.119,-116.0889,10,20,USA
08/11/1983 14:00:00,36.9977,-116.0027,10,20,USA
8/27/1983 2:00:00 PM,37.2,-116.03,10,20,USA
09/01/1983 14:00:00,37.2728,-116.355,10,143,USA
9/21/1983 3:00:00 PM,37.2097,-116.2093,10,20,USA
9/21/1983 4:25:00 PM,37.113,-116.043,10,40,USA
9/22/1983 3:00:00 PM,37.1056,-116.0494,10,150,USA
9/29/1983 12:00:00 AM,37,-116,10,20,USA
12/09/1983 16:00:00,36.98,-116.02,10,20,USA
12/16/1983 6:30:00 PM,37.1405,-116.0721,10,150,USA
1/31/1984 3:30:00 PM,37.1127,-116.1217,10,150,USA
2/15/1984 5:00:00 PM,37.2214,-116.1811,10,20,USA
03/01/1984 17:45:00,37.0658,-116.0463,10,150,USA
3/31/1984 2:30:00 PM,37.1464,-116.0841,10,20,USA
05/02/1984 13:50:00,37.19,-116.02,10,20,USA
5/16/1984 3:59:59 PM,37.09,-115.97,10,20,USA
5/31/1984 1:04:00 PM,37.1031,-116.048,10,150,USA
6/20/1984 3:15:00 PM,37.0004,-116.0431,10,150,USA
07/12/1984 14:00:00,37.18,-116.01,10,20,USA
7/25/1984 3:30:00 PM,37.2678,-116.4106,10,150,USA
08/02/1984 15:00:00,37.0171,-116.0076,10,20,USA
8/30/1984 12:00:00 AM,37,-116,10,20,USA
8/30/1984 2:45:00 PM,37.0898,-115.998,10,20,USA
9/13/1984 12:00:00 AM,37.0867,-116.0712,10,150,USA
10/02/1984 18:13:59,37.08,-116,10,20,USA
11/10/1984 16:40:00,37.0001,-116.0174,10,20,USA
12/15/1984 12:00:00 AM,37.2811,-116.3054,10,150,USA
12/20/1984 4:20:00 PM,36.97,-116.01,10,20,USA
3/15/1985 4:31:00 PM,37.0581,-116.0453,10,150,USA
3/23/1985 6:30:00 PM,37.18,-116.089,10,150,USA
04/02/1985 20:00:00,37.0948,-116.0323,10,150,USA
04/06/1985 23:15:00,37.2008,-116.2072,10,20,USA
05/02/1985 15:20:00,37.2534,-116.3252,10,150,USA
06/12/1985 15:15:00,37.2479,-116.4891,10,150,USA
06/12/1985 17:30:00,37.0883,-116.0839,10,20,USA
6/26/1985 6:03:00 PM,37.1241,-116.122,10,20,USA
7/25/1985 2:00:00 PM,37.2973,-116.4381,10,150,USA
8/14/1985 12:00:00 AM,37,-116,10,20,USA
8/17/1985 4:25:00 PM,37.0023,-116.043,10,20,USA
9/27/1985 2:15:00 PM,37.0898,-116.0018,10,20,USA
10/09/1985 00:00:00,37,-116,10,20,USA
10/09/1985 23:20:00,37.2097,-116.2101,10,20,USA
10/16/1985 9:35:00 PM,37.1099,-116.1214,10,150,USA
10/30/1985 12:00:00 AM,37,-116,10,20,USA
12/28/1985 7:01:00 PM,37.2378,-116.4727,10,150,USA
3/22/1986 4:15:00 PM,37.083,-116.0661,10,29,USA
04/10/1986 14:08:30,37.2183,-116.1831,10,20,USA
4/20/1986 12:00:00 AM,37,-116,10,20,USA
4/22/1986 2:30:00 PM,37.2641,-116.4402,10,150,USA
5/21/1986 1:59:00 PM,37.125,-116.0604,10,20,USA
06/05/1986 15:04:00,37.0983,-116.0155,10,150,USA
7/17/1986 9:00:00 PM,37.2787,-116.3556,10,119,USA
7/24/1986 3:05:00 PM,37.1427,-116.0711,10,20,USA
09/04/1986 00:00:00,37,-116,10,20,USA
09/11/1986 14:57:00,37.0691,-116.0497,10,20,USA
9/30/1986 10:30:00 PM,37.3001,-116.3074,10,150,USA
10/16/1986 7:25:00 PM,37.2202,-116.4616,10,150,USA
11/14/1986 4:00:00 PM,37.1004,-116.0481,10,150,USA
12/13/1986 5:50:05 PM,37.263,-116.4117,10,150,USA
02/03/1987 15:20:00,37.1811,-116.0484,10,60,USA
02/11/1987 16:45:00,37.0107,-116.0447,10,20,USA
3/18/1987 6:28:00 PM,37.2102,-116.2086,10,20,USA
4/18/1987 1:40:01 PM,37.2479,-116.5091,10,150,USA
4/22/1987 10:00:00 PM,36.9831,-116.0046,10,20,USA
4/30/1987 1:30:00 PM,37.233,-116.4231,10,150,USA
6/18/1987 3:20:00 PM,37.1936,-116.035,10,20,USA
6/20/1987 12:00:00 AM,37.22,-116.1778,10,20,USA
6/30/1987 4:05:00 PM,36.9986,-116.0431,10,20,USA
8/13/1987 2:00:00 PM,37.061,-116.0453,10,150,USA
9/24/1987 3:00:00 PM,37.228,-116.3747,10,150,USA
10/23/1987 4:00:00 PM,37.1419,-116.0787,10,150,USA
12/01/1987 16:30:00,36.9964,-116.0045,10,20,USA
12/02/1987 16:30:00,37.2347,-116.1634,10,20,USA
2/15/1988 6:10:00 PM,37.3144,-116.4715,10,150,USA
04/07/1988 17:15:00,37.0132,-116.0443,10,20,USA
5/13/1988 3:35:00 PM,37.1244,-116.0721,10,150,USA
5/21/1988 10:30:00 PM,37.0325,-115.9873,10,150,USA
06/02/1988 13:00:00,37.2601,-116.4411,10,150,USA
6/22/1988 12:00:00 AM,37,-116,10,150,USA
6/22/1988 2:00:00 PM,37.1662,-116.0722,10,150,USA
07/07/1988 15:05:30,37.2524,-116.3767,10,150,USA
8/17/1988 5:00:00 PM,37.2972,-116.3065,10,150,USA
8/23/1988 6:30:00 PM,36.99,-116.01,10,40,USA
8/30/1988 6:00:00 PM,37.0859,-116.0685,10,150,USA
10/13/1988 2:00:00 PM,37.089,-116.0493,10,150,USA
11/09/1988 00:00:00,37,-116,10,40,USA
12/09/1988 00:00:00,37,-116,10,40,USA
12/10/1988 20:30:00,37.199,-116.2094,10,150,USA
02/10/1989 20:06:00,37.0768,-116.0006,10,150,USA
2/24/1989 4:15:00 PM,37.1285,-116.122,10,40,USA
03/09/1989 14:05:00,37.1428,-116.0669,10,150,USA
5/15/1989 1:10:00 PM,37.1076,-116.1209,10,60,USA
5/26/1989 6:07:00 PM,37.0859,-116.0551,10,20,USA
6/22/1989 9:15:01 PM,37.2829,-116.4123,10,150,USA
6/27/1989 3:30:00 PM,37.2755,-116.3536,10,150,USA
9/14/1989 3:00:00 PM,37.2359,-116.1629,10,20,USA
10/31/1989 3:30:00 PM,37.2631,-116.4907,10,150,USA
11/15/1989 8:20:00 PM,37.1065,-116.0134,10,20,USA
12/20/1989 12:00:00 AM,37,-116,10,40,USA
03/10/1990 16:00:00,37.1125,-116.0552,10,150,USA
04/06/1990 00:00:00,37,-116,10,20,USA
6/13/1990 4:00:00 PM,37.2616,-116.4201,10,150,USA
6/21/1990 6:15:00 PM,36.9928,-116.0045,10,20,USA
7/25/1990 3:00:00 PM,37.2069,-116.2143,10,40,USA
9/20/1990 12:00:00 AM,37,-116,10,40,USA
9/27/1990 12:00:00 AM,37,-116,10,20,USA
10/12/1990 17:30:00,37.2479,-116.4942,10,150,USA
03/08/1991 21:02:45,37.1044,-116.074,10,60,USA
04/04/1991 19:00:00,37.2961,-116.3129,10,150,USA
4/16/1991 3:30:00 PM,37.2454,-116.4416,10,150,USA
8/15/1991 4:00:00 PM,37.0873,-116.0018,10,20,USA
9/14/1991 7:00:00 PM,37.2256,-116.4281,10,150,USA
9/19/1991 4:30:00 PM,37.2357,-116.1664,10,20,USA
10/18/1991 7:12:00 PM,37.0634,-116.0453,10,150,USA
3/26/1992 4:30:00 PM,37.2725,-116.3598,10,150,USA
4/30/1992 12:00:00 AM,37,-116,10,20,USA
6/19/1992 4:45:00 PM,37.0054,-116.0101,10,20,USA
6/23/1992 3:00:00 PM,37.1239,-116.0312,10,60,USA
9/18/1992 5:00:00 PM,37.2069,-116.2099,10,20,USA
9/23/1992 12:00:00 AM,37,-116,10,20,USA
8/29/1949 12:00:00 AM,50,78,10,22,Russia
9/24/1951 12:00:00 AM,50,78,10,38,Russia
10/18/1951 12:00:00 AM,50,78,10,42,Russia
08/12/1953 00:00:00,50,78,10,400,Russia
8/23/1953 12:00:00 AM,50,78,10,28,Russia
09/03/1953 00:00:00,50,78,10,5.8,Russia
09/08/1953 00:00:00,50,78,10,1.6,Russia
09/10/1953 00:00:00,50,78,10,4.9,Russia
9/14/1954 12:00:00 AM,64,55,10,40,Russia
9/29/1954 12:00:00 AM,50,78,10,0.2,Russia
10/01/1954 00:00:00,50,78,10,0.03,Russia
10/03/1954 00:00:00,50,78,10,2,Russia
10/05/1954 00:00:00,50,78,10,4,Russia
10/08/1954 00:00:00,50,78,10,0.8,Russia
10/19/1954 12:00:00 AM,50,78,10,0.001,Russia
10/23/1954 12:00:00 AM,50,78,10,62,Russia
10/26/1954 12:00:00 AM,50,78,10,2.8,Russia
10/30/1954 12:00:00 AM,50,78,10,10,Russia
7/29/1955 12:00:00 AM,50,78,10,1.3,Russia
08/02/1955 00:00:00,50,78,10,12,Russia
08/05/1955 00:00:00,50,78,10,1.2,Russia
11/06/1955 00:00:00,50,78,10,250,Russia
11/22/1955 12:00:00 AM,50,78,10,1600,Russia
02/02/1956 00:00:00,46,62,10,0.3,Russia
3/16/1956 12:00:00 AM,50,78,10,14,Russia
3/25/1956 12:00:00 AM,50,78,10,5.5,Russia
8/24/1956 12:00:00 AM,50,78,10,27,Russia
8/30/1956 12:00:00 AM,50,78,10,900,Russia
09/02/1956 00:00:00,50,78,10,51,Russia
09/10/1956 00:00:00,50,78,10,38,Russia
11/17/1956 12:00:00 AM,50,78,10,900,Russia
12/14/1956 12:00:00 AM,50,78,10,40,Russia
1/19/1957 12:00:00 AM,49,46,10,10,Russia
03/08/1957 00:00:00,50,78,10,19,Russia
04/03/1957 00:00:00,50,78,10,42,Russia
04/06/1957 00:00:00,50,78,10,57,Russia
04/10/1957 00:00:00,50,78,10,680,Russia
04/12/1957 00:00:00,50,78,10,22,Russia
4/16/1957 12:00:00 AM,50,78,10,320,Russia
8/22/1957 12:00:00 AM,50,78,10,520,Russia
8/26/1957 12:00:00 AM,50,78,10,0.1,Russia
09/07/1957 08:00:01,70.69,54.8,10,32,Russia
9/13/1957 12:00:00 AM,50,78,10,5.9,Russia
9/24/1957 12:00:00 AM,73,55,10,1600,Russia
9/26/1957 12:00:00 AM,50,78,10,13,Russia
10/06/1957 00:00:00,73,55,10,2900,Russia
12/28/1957 12:00:00 AM,50,78,10,12,Russia
01/04/1958 00:00:00,50,78,10,1.3,Russia
1/17/1958 12:00:00 AM,50,78,10,0.5,Russia
2/23/1958 12:00:00 AM,73,55,10,860,Russia
2/27/1958 12:00:00 AM,73,55,10,250,Russia
2/27/1958 12:00:00 AM,73,55,10,1500,Russia
3/13/1958 12:00:00 AM,50,78,10,1.2,Russia
3/14/1958 12:00:00 AM,50,78,10,35,Russia
3/14/1958 12:00:00 AM,73,55,10,40,Russia
3/15/1958 12:00:00 AM,50,78,10,14,Russia
3/18/1958 12:00:00 AM,50,78,10,0.16,Russia
3/20/1958 12:00:00 AM,50,78,10,12,Russia
3/21/1958 12:00:00 AM,73,55,10,650,Russia
3/22/1958 12:00:00 AM,50,78,10,18,Russia
9/30/1958 12:00:00 AM,73,55,10,900,Russia
9/30/1958 12:00:00 AM,73,55,10,1200,Russia
10/02/1958 00:00:00,73,55,10,40,Russia
10/02/1958 00:00:00,73,55,10,290,Russia
10/04/1958 00:00:00,73,55,10,9,Russia
10/05/1958 00:00:00,73,55,10,15,Russia
10/06/1958 00:00:00,73,55,10,5.5,Russia
10/10/1958 00:00:00,73,55,10,68,Russia
10/12/1958 00:00:00,73,55,10,1450,Russia
10/15/1958 12:00:00 AM,73,55,10,1500,Russia
10/18/1958 12:00:00 AM,73,55,10,2900,Russia
10/19/1958 12:00:00 AM,73,55,10,0.001,Russia
10/19/1958 12:00:00 AM,73,55,10,40,Russia
10/20/1958 12:00:00 AM,73,55,10,440,Russia
10/21/1958 12:00:00 AM,73,55,10,2,Russia
10/22/1958 12:00:00 AM,73,55,10,2800,Russia
10/24/1958 12:00:00 AM,73,55,10,1000,Russia
10/25/1958 12:00:00 AM,73,55,10,0.1,Russia
10/25/1958 12:00:00 AM,73,55,10,190,Russia
11/01/1958 00:00:00,49,46,10,10,Russia
11/03/1958 00:00:00,49,46,10,10,Russia
09/01/1961 00:00:00,50,78,10,16,Russia
09/04/1961 00:00:00,50,78,10,9,Russia
09/05/1961 00:00:00,50,78,10,16,Russia
09/06/1961 00:00:00,50,78,10,1.1,Russia
09/06/1961 00:00:00,49,46,10,11,Russia
09/09/1961 00:00:00,50,78,10,0.38,Russia
09/10/1961 00:00:00,73,55,10,12,Russia
09/10/1961 00:00:00,50,78,10,0.88,Russia
09/10/1961 09:00:09,74.2,52.5,10,2700,Russia
09/11/1961 00:00:00,50,78,10,0.3,Russia
09/12/1961 10:08:15,74.2,52.1,10,1150,Russia
9/13/1961 12:00:00 AM,50,78,10,20,Russia
9/13/1961 12:00:00 AM,70.87,53.33,10,6,Russia
9/14/1961 12:00:00 AM,50,78,10,0.4,Russia
9/14/1961 9:56:17 AM,74.6,51.1,10,1200,Russia
9/16/1961 9:08:14 AM,74,51.9,10,830,Russia
9/17/1961 12:00:00 AM,50,78,10,150,Russia
9/18/1961 12:00:00 AM,50,78,10,0.004,Russia
9/18/1961 12:00:00 AM,50,78,10,0.75,Russia
9/18/1961 7:59:37 AM,74,52,10,1000,Russia
9/19/1961 12:00:00 AM,50,78,10,0.03,Russia
9/20/1961 12:00:00 AM,50,78,10,4.8,Russia
9/20/1961 12:00:00 AM,73,55,10,1500,Russia
9/21/1961 12:00:00 AM,50,78,10,0.8,Russia
9/22/1961 12:00:00 AM,73,55,10,260,Russia
9/26/1961 12:00:00 AM,50,78,10,1.2,Russia
10/01/1961 00:00:00,50,78,10,3,Russia
10/02/1961 00:00:00,73,55,10,250,Russia
10/04/1961 00:00:00,50,78,10,13,Russia
10/04/1961 07:30:55,73.7,53.8,10,10000,Russia
10/06/1961 00:00:00,49,46,10,40,Russia
10/06/1961 07:00:12,74.3,51.6,10,4000,Russia
10/08/1961 00:00:00,73,55,10,15,Russia
10/11/1961 07:40:00,49.7727,77.995,10,1,Russia
10/12/1961 00:00:00,50,78,10,15,Russia
10/17/1961 12:00:00 AM,50,78,10,6.6,Russia
10/19/1961 12:00:00 AM,50,78,10,20,Russia
10/20/1961 8:07:02 AM,73.8,53.2,10,1450,Russia
10/23/1961 8:31:22 AM,73.9,53.8,10,4.8,Russia
10/25/1961 12:00:00 AM,73,55,10,300,Russia
10/25/1961 12:00:00 AM,50,78,10,0.5,Russia
10/27/1961 12:00:00 AM,49,46,10,1.2,Russia
10/27/1961 12:00:00 AM,49,46,10,1.2,Russia
10/27/1961 8:30:26 AM,70.7,54.67,10,16,Russia
10/30/1961 12:00:00 AM,50,78,10,0.09,Russia
10/30/1961 8:33:28 AM,73.8,53.5,10,50000,Russia
10/31/1961 12:00:00 AM,73,55,10,1500,Russia
10/31/1961 8:29:17 AM,73.6,56.2,10,5000,Russia
11/01/1961 00:00:00,50,78,10,2.7,Russia
11/02/1961 00:00:00,73,55,10,120,Russia
11/02/1961 00:00:00,73,55,10,280,Russia
11/02/1961 00:00:00,50,78,10,0.6,Russia
11/03/1961 00:00:00,50,78,10,0.001,Russia
11/03/1961 00:00:00,50,78,10,0.9,Russia
11/04/1961 00:00:00,73,55,10,15,Russia
11/04/1961 00:00:00,73,55,10,6,Russia
11/04/1961 00:00:00,50,78,10,0.2,Russia
11/04/1961 07:20:20,73.7,55.7,10,1500,Russia
02/02/1962 08:00:00,49.7775,78.0016,10,20,Russia
08/01/1962 00:00:00,50,78,10,2.4,Russia
08/03/1962 00:00:00,50,78,10,1.6,Russia
08/04/1962 00:00:00,50,78,10,38,Russia
08/05/1962 09:08:46,74.2,52.5,10,21100,Russia
08/07/1962 00:00:00,50,78,10,9.9,Russia
08/10/1962 00:00:00,73,55,10,1500,Russia
8/18/1962 12:00:00 AM,50,78,10,7.4,Russia
8/18/1962 12:00:00 AM,50,78,10,5.8,Russia
8/20/1962 9:02:14 AM,74.3,51.5,10,2800,Russia
8/21/1962 12:00:00 AM,50,78,10,150,Russia
8/22/1962 12:00:00 AM,73,55,10,6,Russia
8/22/1962 12:00:00 AM,50,78,10,3,Russia
8/22/1962 9:00:00 AM,71,53.5,10,1600,Russia
8/23/1962 12:00:00 AM,50,78,10,2.5,Russia
8/25/1962 12:00:00 AM,50,78,10,20,Russia
8/25/1962 12:00:00 AM,73,55,10,10000,Russia
8/27/1962 12:00:00 AM,50,78,10,11,Russia
8/27/1962 9:00:51 AM,74.7,50.3,10,4200,Russia
8/31/1962 12:00:00 AM,50,78,10,2.7,Russia
09/02/1962 00:00:00,73,55,10,80,Russia
09/08/1962 10:17:58,73.7,53.8,10,1900,Russia
9/15/1962 8:02:14 AM,74.4,51.5,10,3100,Russia
9/16/1962 10:59:11 AM,74.2,51.6,10,3250,Russia
9/18/1962 8:29:03 AM,73.2,54.7,10,1350,Russia
9/19/1962 11:00:56 AM,73.8,53.8,10,10000,Russia
9/21/1962 12:00:00 AM,73,55,10,2400,Russia
9/22/1962 12:00:00 AM,50,78,10,0.21,Russia
9/24/1962 12:00:00 AM,50,78,10,1.2,Russia
9/25/1962 12:00:00 AM,50,78,10,7,Russia
9/25/1962 1:02:32 PM,73.7,55,10,19100,Russia
9/27/1962 8:03:16 AM,74.3,52.4,10,10000,Russia
9/28/1962 12:00:00 AM,50,78,10,1.3,Russia
10/07/1962 00:00:00,73,55,10,320,Russia
10/09/1962 00:00:00,50,78,10,8,Russia
10/09/1962 00:00:00,73,55,10,15,Russia
10/10/1962 00:00:00,50,78,10,9.2,Russia
10/13/1962 12:00:00 AM,50,78,10,4.9,Russia
10/14/1962 12:00:00 AM,50,78,10,20,Russia
10/20/1962 12:00:00 AM,50,78,10,6.7,Russia
10/22/1962 12:00:00 AM,49,46,10,300,Russia
10/22/1962 9:06:10 AM,73.4,54.9,10,8200,Russia
10/27/1962 12:00:00 AM,73,55,10,260,Russia
10/28/1962 12:00:00 AM,50,78,10,7.8,Russia
10/28/1962 12:00:00 AM,49,46,10,300,Russia
10/28/1962 12:00:00 AM,50,78,10,7.8,Russia
10/29/1962 12:00:00 AM,73,55,10,360,Russia
10/30/1962 12:00:00 AM,50,78,10,1.2,Russia
10/30/1962 12:00:00 AM,73,55,10,280,Russia
10/31/1962 12:00:00 AM,50,78,10,10,Russia
11/01/1962 00:00:00,73,55,10,240,Russia
11/01/1962 00:00:00,49,46,10,300,Russia
11/01/1962 00:00:00,50,78,10,3,Russia
11/03/1962 00:00:00,50,78,10,4.7,Russia
11/03/1962 00:00:00,73,55,10,390,Russia
11/03/1962 00:00:00,73,55,10,45,Russia
11/04/1962 00:00:00,50,78,10,8.4,Russia
11/05/1962 00:00:00,50,78,10,0.4,Russia
11/11/1962 00:00:00,50,78,10,0.1,Russia
11/13/1962 12:00:00 AM,50,78,10,0.001,Russia
11/14/1962 12:00:00 AM,50,78,10,12,Russia
11/17/1962 12:00:00 AM,50,78,10,18,Russia
11/24/1962 12:00:00 AM,50,78,10,0.001,Russia
11/26/1962 12:00:00 AM,50,78,10,0.031,Russia
12/01/1962 00:00:00,50,78,10,2.4,Russia
12/18/1962 12:00:00 AM,73,55,10,110,Russia
12/18/1962 12:00:00 AM,73,55,10,69,Russia
12/20/1962 12:00:00 AM,73,55,10,8.3,Russia
12/22/1962 12:00:00 AM,73,55,10,6.3,Russia
12/23/1962 12:00:00 AM,73,55,10,8.3,Russia
12/23/1962 12:00:00 AM,73,55,10,2.4,Russia
12/23/1962 12:00:00 AM,50,78,10,0.001,Russia
12/23/1962 12:00:00 AM,73,55,10,430,Russia
12/24/1962 12:00:00 AM,50,78,10,0.007,Russia
12/24/1962 12:00:00 AM,50,78,10,0.028,Russia
12/24/1962 10:44:22 AM,74.2,52.3,10,1100,Russia
12/24/1962 11:11:42 AM,73.6,57.5,10,24200,Russia
12/25/1962 12:00:00 AM,73,55,10,8.5,Russia
12/25/1962 1:35:57 PM,73.4,56.5,10,3100,Russia
3/15/1964 8:00:00 AM,49.816,78.0752,10,150,Russia
5/16/1964 6:01:00 AM,49.8077,78.102,10,150,Russia
06/06/1964 00:00:00,49.7747,77.9881,10,20,Russia
7/19/1964 6:00:01 AM,49.8091,78.0929,10,150,Russia
8/18/1964 6:00:00 AM,49.8206,78.0819,10,20,Russia
9/18/1964 8:00:00 AM,73.667,54.533,10,20,Russia
9/30/1964 12:00:00 AM,50,78,10,20,Russia
10/25/1964 7:59:58 AM,73.387,54.985,10,20,Russia
11/16/1964 6:00:00 AM,49.8087,78.1334,10,150,Russia
1/15/1965 6:00:01 AM,49.935,79.0094,10,140,Russia
02/04/1965 06:00:00,49.7731,77.9914,10,20,Russia
03/03/1965 06:14:59,49.8247,78.0527,10,20,Russia
3/27/1965 6:30:00 AM,49.7747,77.9881,10,20,Russia
05/11/1965 06:40:00,49.7702,77.9943,10,20,Russia
6/17/1965 3:45:00 AM,49.8284,78.0669,10,20,Russia
7/29/1965 3:05:00 AM,49.7797,77.9981,10,20,Russia
9/17/1965 4:00:00 AM,49.8116,78.1467,10,20,Russia
10/08/1965 06:00:00,49.8259,78.1114,10,20,Russia
10/14/1965 4:00:00 AM,49.9906,77.6357,10,1.1,Russia
11/21/1965 4:58:00 AM,49.8192,78.0636,10,29,Russia
12/24/1965 5:00:00 AM,49.8045,78.1067,10,20,Russia
2/13/1966 4:58:00 AM,49.8089,78.121,10,125,Russia
3/20/1966 5:50:00 AM,49.7616,78.0239,10,100,Russia
4/21/1966 3:58:00 AM,49.8097,78.1,10,20,Russia
05/07/1966 03:58:00,49.7429,78.105,10,4,Russia
6/29/1966 6:58:00 AM,49.8344,78.0734,10,150,Russia
7/21/1966 3:58:00 AM,49.7367,78.097,10,150,Russia
08/05/1966 03:58:00,49.7643,78.0424,10,20,Russia
8/19/1966 3:53:00 AM,49.8271,78.1088,10,20,Russia
09/07/1966 03:52:00,49.8288,78.0638,10,20,Russia
10/19/1966 3:58:00 AM,49.7471,78.0205,10,150,Russia
10/27/1966 12:00:00 AM,73,55,10,1500,Russia
10/27/1966 5:57:58 AM,73.387,54.836,10,1500,Russia
10/29/1966 3:58:00 AM,49.7847,77.9994,10,20,Russia
11/19/1966 3:58:00 AM,49.8297,78.0575,10,20,Russia
12/03/1966 05:02:00,49.7469,78.0334,10,40,Russia
12/18/1966 4:58:00 AM,49.9246,77.7472,10,150,Russia
1/30/1967 4:01:59 AM,49.7674,77.9914,10,40,Russia
2/26/1967 3:58:00 AM,49.7457,78.0823,10,150,Russia
3/25/1967 5:58:01 AM,49.7536,78.063,10,40,Russia
4/20/1967 4:08:00 AM,49.7416,78.1054,10,150,Russia
5/28/1967 4:08:00 AM,49.7564,78.0169,10,40,Russia
6/29/1967 2:57:00 AM,49.8167,78.049,10,20,Russia
7/15/1967 3:27:00 AM,49.8359,78.1182,10,20,Russia
08/04/1967 06:58:00,49.7603,78.0555,10,40,Russia
09/02/1967 04:04:00,49.7419,78.0256,10,20,Russia
9/16/1967 4:04:00 AM,49.9372,77.7281,10,20,Russia
9/22/1967 5:03:59 AM,49.9596,77.6911,10,10,Russia
10/17/1967 5:04:00 AM,49.7809,78.0038,10,40,Russia
10/21/1967 4:59:59 AM,73.39,54.81,10,1650,Russia
10/30/1967 6:04:00 AM,49.7944,78.0079,10,20,Russia
11/22/1967 4:04:00 AM,49.9419,77.6868,10,20,Russia
12/08/1967 06:04:00,49.8171,78.1638,10,20,Russia
01/07/1968 03:47:00,49.7544,78.0309,10,20,Russia
4/24/1968 10:36:00 AM,49.8452,78.1032,10,20,Russia
5/23/1968 12:00:00 AM,50,78,10,0.001,Russia
06/11/1968 03:06:00,49.793,78.1451,10,20,Russia
6/19/1968 5:06:00 AM,49.9803,78.9855,10,20,Russia
07/12/1968 12:08:00,49.7547,78.0899,10,40,Russia
8/20/1968 4:06:00 AM,49.8226,78.0745,10,20,Russia
09/05/1968 04:06:00,49.7416,78.0756,10,20,Russia
9/29/1968 3:43:00 AM,49.812,78.1219,10,60,Russia
10/21/1968 3:52:02 AM,49.7279,78.4863,10,0.24,Russia
10/29/1968 3:54:00 AM,49.8333,78.0928,10,20,Russia
11/07/1968 10:02:06,73.387,54.858,10,3000,Russia
11/09/1968 02:54:00,49.8005,78.1391,10,20,Russia
11/12/1968 07:30:00,49.7124,78.4613,10,0.72,Russia
12/18/1968 5:02:00 AM,49.7459,78.092,10,20,Russia
03/07/1969 08:27:00,49.8215,78.0627,10,150,Russia
04/04/1969 04:57:00,49.7533,78.0536,10,20,Russia
4/13/1969 4:04:00 AM,49.7356,78.1047,10,20,Russia
5/16/1969 4:03:00 AM,49.7594,78.0758,10,20,Russia
5/31/1969 5:01:59 AM,49.9503,77.6942,10,20,Russia
07/04/1969 02:47:00,49.746,78.1113,10,40,Russia
7/23/1969 2:47:00 AM,49.8156,78.1296,10,16,Russia
09/11/1969 04:02:00,49.7763,77.9967,10,40,Russia
10/01/1969 04:03:00,49.7825,78.0983,10,40,Russia
10/14/1969 7:00:07 AM,73.39,54.787,10,3150,Russia
10/30/1969 12:00:00 AM,50,78,10,20,Russia
11/27/1969 5:02:00 AM,49.8367,78.0597,10,20,Russia
11/30/1969 3:33:00 AM,49.9243,78.9558,10,125,Russia
